,Image Name,PSNR,SSIM,CC
98,extracted_from_watermarked_image_image0116artwork.png,41.25134741166036,0.9886423733992536,0.9998243204510765
99,extracted_from_watermarked_image_image0117artwork.png,18.83999029377535,0.9081559799401072,0.9784078035608276
100,extracted_from_watermarked_image_image0118artwork.png,27.06640888482566,0.9800699490645028,0.9950440243212577
101,extracted_from_watermarked_image_image0119artwork.png,26.884980276528697,0.9663201655441879,0.9948663054351239
102,extracted_from_watermarked_image_image0121artwork.png,40.945127214749334,0.9874359391577507,0.9998118390009723
103,extracted_from_watermarked_image_image0121artwork.png,41.18172531610679,0.9868692844279799,0.9998140082388954
104,extracted_from_watermarked_image_image0122artwork.png,20.362938420255098,0.9703558853511057,0.9789838393271053
105,extracted_from_watermarked_image_image0123artwork.png,21.276742551387326,0.974327115556204,0.988070051145501
106,extracted_from_watermarked_image_image0124artwork.png,30.161994537137033,0.9869226694691604,0.9976709092654193
107,extracted_from_watermarked_image_image0125artwork.png,40.35023368646742,0.9859238041527286,0.9997813431743378
108,extracted_from_watermarked_image_image0126artwork.png,34.64646190309712,0.9838239029637443,0.9991466213434832
109,extracted_from_watermarked_image_image0128artwork.png,36.51819619526886,0.9845931770266434,0.9994661286889804
110,extracted_from_watermarked_image_image0129artwork.png,25.093360422808935,0.9823182897783823,0.9929843919344541
111,extracted_from_watermarked_image_image0130artwork.png,30.48933915158287,0.9742119775260004,0.9976374168103317
112,extracted_from_watermarked_image_image0132artwork.png,24.132872500490755,0.9717314617618933,0.9911093073805124
113,extracted_from_watermarked_image_image0134artwork.png,41.8078391312189,0.9884237027800199,0.999841982260184
114,extracted_from_watermarked_image_image0136artwork.png,38.5552046013944,0.9791110196036806,0.9996862029810214
115,extracted_from_watermarked_image_image0137artwork.png,28.618911972110514,0.9755840905990086,0.9964050781069674
116,extracted_from_watermarked_image_image0138artwork.png,27.299142711963885,0.9683969899900365,0.995104006924599
117,extracted_from_watermarked_image_image0139artwork.png,40.2852064221798,0.9834819270045418,0.9997851096521684
118,extracted_from_watermarked_image_image0139artwork.png,25.803728773206554,0.9605198821581826,0.9932088225111811
119,extracted_from_watermarked_image_image0140artwork.png,36.740174905071484,0.9852147184775025,0.9994722857053747
120,extracted_from_watermarked_image_image0141artwork.png,32.16927292553394,0.9728686449915834,0.9988771629719816
121,extracted_from_watermarked_image_image0142artwork.png,39.92727503710298,0.9842632778425088,0.9997528189692313
122,extracted_from_watermarked_image_image0144artwork.png,17.845992619750078,0.9312387004001433,0.9624916767830028
123,extracted_from_watermarked_image_image0145artwork.png,36.820350800283045,0.9898205752516841,0.9994775729776146
124,extracted_from_watermarked_image_image0146artwork.png,18.068585497851203,0.8990555981801877,0.9676405297201169
125,extracted_from_watermarked_image_image0149artwork.png,27.122971161889016,0.965612755350596,0.9949636310296202
126,extracted_from_watermarked_image_image0149artwork.png,34.40283387558628,0.9781606469463181,0.9991894739267992
127,extracted_from_watermarked_image_image0150artwork.png,20.000865384435073,0.9533016752401241,0.9793621996636579
128,extracted_from_watermarked_image_image0152artwork.png,34.42415746063597,0.9843312323978517,0.9991029615988414
129,extracted_from_watermarked_image_image0153artwork.png,39.30859053822125,0.9830582763442339,0.9997162809809655
130,extracted_from_watermarked_image_image0154artwork.png,26.51362482275559,0.968353555604678,0.9940839156514504
131,extracted_from_watermarked_image_image0155artwork.png,19.34890055614709,0.9294452983578415,0.9756159356846871
132,extracted_from_watermarked_image_image0156artwork.png,39.762602842345146,0.9813184084321224,0.9997372134824185
133,extracted_from_watermarked_image_image0157artwork.png,38.81058031711893,0.9806777453103609,0.9996791321071337
134,extracted_from_watermarked_image_image0158artwork.png,40.543724465639485,0.9838861699205149,0.9997893315028384
135,extracted_from_watermarked_image_image0159artwork.png,40.51401095044462,0.9830885144534364,0.9997885746130999
136,extracted_from_watermarked_image_image0160artwork.png,40.36203325037168,0.9824206375290657,0.9997870493585154
137,extracted_from_watermarked_image_image0162artwork.png,40.19309068622061,0.9823118140900111,0.9997730190844051
138,extracted_from_watermarked_image_image0162artwork.png,40.08422800110728,0.983663417521953,0.999765522788848
139,extracted_from_watermarked_image_image0163artwork.png,17.02519693054398,0.9032653171535507,0.9565204495574146
140,extracted_from_watermarked_image_image0164artwork.png,36.03324557256381,0.984623163180895,0.9994137344282868
141,extracted_from_watermarked_image_image0165artwork.png,14.615918103832072,0.7513420165045194,0.9342432823718338
142,extracted_from_watermarked_image_image0166artwork.png,34.246188220456084,0.9808039906938854,0.9990849231954311
143,extracted_from_watermarked_image_image0168artwork.png,17.44914194970043,0.9654085418418679,0.9569575029836567
144,extracted_from_watermarked_image_image0169artwork.png,42.40408388402916,0.9885869328894931,0.9998555236622749
145,extracted_from_watermarked_image_image0170artwork.png,39.908501163780656,0.9812146776444224,0.9997588267044112
146,extracted_from_watermarked_image_image0171artwork.png,38.69765575817082,0.9827724649836345,0.999676576573271
147,extracted_from_watermarked_image_image0173artwork.png,38.49298680170272,0.9818792272070952,0.999650102407601
148,extracted_from_watermarked_image_image0174artwork.png,26.816661805324724,0.9736513660583531,0.9953480297730142
149,extracted_from_watermarked_image_image0175artwork.png,14.16668553689769,0.7588195424531902,0.9439895243897218
150,extracted_from_watermarked_image_image0176artwork.png,38.50514351583957,0.9864434385035351,0.9996525915573975
151,extracted_from_watermarked_image_image0177artwork.png,25.77237228936469,0.9785741142929939,0.993573215808423
152,extracted_from_watermarked_image_image0178artwork.png,22.736195413971597,0.9580048024489994,0.986708156307443
153,extracted_from_watermarked_image_image0180artwork.png,33.43896184676356,0.9862705086090019,0.9992523137745679
154,extracted_from_watermarked_image_image0181artwork.png,28.463582450527944,0.978713549037512,0.9965598346424915
155,extracted_from_watermarked_image_image0182artwork.png,41.36714262265382,0.9919546256891092,0.9998128796934084
156,extracted_from_watermarked_image_image0183artwork.png,39.78861723185699,0.9809978914165969,0.9997485536809866
157,extracted_from_watermarked_image_image0184artwork.png,40.41936119227303,0.9859244362429758,0.9997846493294732
158,extracted_from_watermarked_image_image0185artwork.png,30.797947799676116,0.9833338138683149,0.997921206102628
159,extracted_from_watermarked_image_image0186artwork.png,40.614023903400174,0.983992741847174,0.9997931576435725
160,extracted_from_watermarked_image_image0187artwork.png,30.94242537018102,0.9618405638825375,0.9978901840379389
